REGI?O:;N
UF:;AM
ESTAC?O:;MANAUS
CODIGO (WMO):;A101
LATITUDE:;-3,10361111
LONGITUDE:;-60,01555555
ALTITUDE:;48,79
DATA DE FUNDAC?O:;09/05/00
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (W/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2020/06/12;1800 UTC;0;1005,1;1006,2;1005,1;2150,3;28,9;21,9;29,2;27,4;23,4;21,5;77;66;66;5;4,2;1,2;
2020/06/12;1900 UTC;0;1004,4;1005,1;1004,4;1267,7;28,4;21,7;30;28,3;23,7;21,1;72;63;67;46;3,1;1,2;
2020/06/12;2000 UTC;0;1003,5;1004,4;1003,5;1167,6;28,6;21,5;28,8;28,3;22,2;21,1;69;64;65;216;3,2;,7;
2020/06/12;2100 UTC;0;1003,4;1003,6;1003,3;796,6;28,4;21,1;29;28,4;22,2;20,9;69;62;65;52;3,3;,9;
2020/06/12;2200 UTC;0;1003,4;1003,4;1003,2;95,3;27,5;22,5;28,5;27,5;22,8;21,1;75;64;74;74;2,5;1,1;
2020/06/12;2300 UTC;0;1004;1004;1003,4;0;26,7;23,2;27,5;26,3;23,2;22,4;82;74;81;178;2;,8;
2020/06/13;0000 UTC;0;1005,5;1005,5;1004;0;26,6;23,5;26,8;26,2;23,5;23,1;84;80;83;120;2,4;1;
2020/06/13;0100 UTC;0;1006,2;1006,2;1005,5;0;26,1;23,5;26,8;26,1;23,5;23,1;85;80;85;128;3,4;,6;
2020/06/13;0200 UTC;0;1006,3;1006,5;1006,2;0;25,5;23,4;26,3;25,4;23,5;23,2;88;84;88;274;2,2;,4;
2020/06/13;0300 UTC;0;1006,4;1006,6;1006,3;0;25;23,4;25,5;25;23,6;23,3;91;88;91;181;1;,2;
2020/06/13;0400 UTC;0;1006,2;1006,5;1006,2;0;25,3;23,5;25,5;24,9;23,8;23,4;92;90;90;36;1,1;,4;
2020/06/13;0500 UTC;0;1005,8;1006,3;1005,8;0;24,8;23,6;25,3;24,8;23,7;23,4;93;90;93;265;1,2;,1;
2020/06/13;0600 UTC;;;;;;;;;;;;;;;;;;
2020/06/13;0700 UTC;0;1005;1005,5;1005;0;24,7;23,8;25;24,7;23,9;23,7;95;94;95;105;1,6;,3;
2020/06/13;0800 UTC;0;1004,7;1005;1004,7;0;25,2;24,1;25,3;24,7;24,2;23,8;95;93;93;70;1,6;,8;
2020/06/13;0900 UTC;0;1005,1;1005,1;1004,7;0;24,7;23,8;25,2;24,7;24;23,7;94;93;94;3;1,2;,2;
2020/06/13;1000 UTC;0;1005,7;1005,7;1005,1;0;24,5;23,6;24,8;24,5;23,8;23,5;95;94;95;9;1;,3;
2020/06/13;1100 UTC;0;1006,2;1006,2;1005,7;118,5;25,2;24,3;25,2;24,4;24,3;23,5;95;95;95;324;1,2;,5;
2020/06/13;1200 UTC;0;1007,2;1007,2;1006,2;946,6;27,8;23,8;28;25,2;25,2;23,6;95;78;79;19;2,4;1;
2020/06/13;1300 UTC;0;1007,3;1007,3;1007,2;1751,3;29,5;23,7;29,5;27,8;24,3;23;81;71;71;19;2,7;,8;
2020/06/13;1400 UTC;0;1007,1;1007,3;1007,1;2302;30,3;23,3;31;29,2;24,3;21,7;72;60;66;60;4,5;1,6;
2020/06/13;1500 UTC;0;1006,4;1007,1;1006,4;1781,3;30,4;21,7;30,7;29,8;22,8;21,7;66;59;60;64;5,5;1,4;
2020/06/13;1600 UTC;0;1006;1006,4;1006;2991,5;31,8;22,4;32,3;30,3;23,9;21,7;65;56;57;44;4;1,5;
2020/06/13;1700 UTC;;;;;;;;;;;;;;;;;;
2020/06/13;1800 UTC;0;1004,5;1005,6;1004,5;2835,2;32,1;21,9;32,4;31;23,4;21,6;63;54;55;74;5,8;2,7;
2020/06/13;1900 UTC;0;1003,7;1004,5;1003,6;2508,8;31,5;21,5;32,9;31,5;22,2;20,6;56;50;56;77;7,4;3,5;
2020/06/13;2000 UTC;0;1003,4;1003,7;1003,4;817,2;30,4;22,1;32,1;30,3;22,7;21,3;63;54;61;74;6,9;2,7;
2020/06/13;2100 UTC;0;1003,3;1003,4;1003,2;347,9;29,9;22,6;30,5;29,9;22,7;21,9;65;61;65;71;4,9;2;
2020/06/13;2200 UTC;0;1003,7;1003,7;1003,2;61,5;29,4;23;29,9;29,3;23;22,4;69;64;68;82;4,8;1,8;
2020/06/13;2300 UTC;0;1004,7;1004,7;1003,7;0;28,7;23,8;29,4;28,5;23,9;23;76;68;75;67;3,5;1,5;
2020/06/14;0000 UTC;0;1005,2;1005,2;1004,7;0;28,4;23,7;28,8;28,4;23,8;23,6;76;74;76;69;3,2;1,6;
2020/06/14;0100 UTC;0;1006,2;1006,2;1005,2;0;27,5;23,8;28,4;27,4;23,9;23,6;81;76;81;56;2,8;,9;
2020/06/14;0200 UTC;0;1006,5;1006,5;1006,1;0;27,3;23,9;27,5;27,2;24;23,8;82;81;81;59;2,1;1,1;
2020/06/14;0300 UTC;0;1006,6;1006,7;1006,4;0;27;23,9;27,8;26,8;24,1;23,8;84;80;83;66;2,5;,8;
2020/06/14;0400 UTC;0;1006,8;1006,8;1006,5;0;26,4;23,8;27,1;26,4;24;23,8;86;83;86;48;2,1;,6;
2020/06/14;0500 UTC;0;1006,3;1006,9;1006,3;0;26,1;23,7;26,9;26,1;24,1;23,6;87;83;87;74;1,8;,3;
2020/06/14;0600 UTC;;;;;;;;;;;;;;;;;;
2020/06/14;0700 UTC;0;1005,9;1005,9;1005,6;0;26;23,3;26,3;26;23,6;23,2;86;84;85;65;1,1;,5;
2020/06/14;0800 UTC;0;1005,8;1005,9;1005,8;0;25,9;23,9;26;25,8;23,9;23,2;89;85;89;327;,8;,3;
2020/06/14;0900 UTC;0;1005,9;1005,9;1005,8;0;25,8;23,7;26,1;25,7;23,8;23,3;89;85;88;7;,9;,5;
2020/06/14;1000 UTC;0;1006,6;1006,6;1005,9;0;25,5;23,8;25,9;25,2;23,8;23,5;91;88;90;350;,8;,4;
2020/06/14;1100 UTC;0;1007,7;1007,7;1006,6;27,4;25,9;24,2;25,9;25,3;24,2;23,6;92;90;90;348;1,1;,4;
2020/06/14;1200 UTC;1,2;1008,4;1008,5;1007,6;39,5;24,6;22,3;26,1;24,6;24,4;22,3;91;84;87;242;5,2;1,1;
2020/06/14;1300 UTC;0;1008,8;1009;1008,4;621;26,2;23;26,2;24,2;23,9;22;92;83;83;49;3,8;,8;
2020/06/14;1400 UTC;,2;1008,5;1008,8;1008,5;1983,4;27,9;21,2;28,2;26;23,7;21,2;83;67;67;83;5,2;2;
2020/06/14;1500 UTC;0;1008,1;1008,6;1008,1;1675,1;28,3;21,7;28,5;27,7;22,3;21,1;72;65;67;63;4,2;1,8;
2020/06/14;1600 UTC;0;1007,8;1008,3;1007,8;1692,9;29;22;29;28,1;22,4;21,1;69;64;66;71;5,5;1,8;
2020/06/14;1700 UTC;;;;;;;;;;;;;;;;;;
2020/06/14;1800 UTC;0;1006;1007,1;1006;1885,9;30,5;22,7;30,6;29,4;24;22,3;70;63;63;103;3,7;1,1;
2020/06/14;1900 UTC;0;1005;1006;1004,9;2117,6;31,2;21,9;31,4;30,1;24,1;21,9;69;58;58;76;4,7;2,4;
2020/06/14;2000 UTC;0;1004,5;1005;1004,5;1499,7;30,2;21,6;31,1;30,2;22,9;21,6;63;58;60;79;4,8;2,7;
2020/06/14;2100 UTC;0;1004,1;1004,5;1004,1;844,6;29,9;21,7;30,5;29,9;22,4;21,2;63;59;62;85;5,8;2,8;
2020/06/14;2200 UTC;0;1004,1;1004,2;1004;91,5;29,2;22,4;29,9;29;22,5;21,5;68;61;67;111;5,2;1,3;
2020/06/14;2300 UTC;0;1004,8;1004,8;1004,1;,1;28,5;22,2;29,1;28,5;22,5;22;69;67;69;64;3,2;1,3;
2020/06/15;0000 UTC;0;1005,3;1005,4;1004,8;0;27,8;22,5;28,6;27,5;22,8;22,2;75;69;73;70;2,4;1;
2020/06/15;0100 UTC;0;1006,2;1006,2;1005,3;0;26,5;22,7;28,1;26,5;22,8;22,3;80;72;80;80;2,3;,4;
2020/06/15;0200 UTC;0;1006,6;1006,6;1006,2;0;26,5;22,9;27,3;26,3;23,3;22,7;82;78;81;75;1,7;,5;
2020/06/15;0300 UTC;0;1006,6;1006,7;1006,6;0;27;23,1;27,3;26,2;23,4;22,9;84;79;79;81;1,6;,7;
2020/06/15;0400 UTC;0;1006,6;1006,7;1006,6;0;26,1;23,3;27,2;26,1;23,3;23,1;85;79;85;69;1,6;,6;
2020/06/15;0500 UTC;0;1006,2;1006,7;1006,2;0;25,5;23,8;26,1;25,4;23,8;23,3;90;85;90;98;1,3;,6;
2020/06/15;0600 UTC;;;;;;;;;;;;;;;;;;
2020/06/15;0700 UTC;0;1005,6;1005,8;1005,6;0;25,7;24,6;26,1;25,4;24,7;23,8;93;91;93;254;2;,6;
2020/06/15;0800 UTC;0;1005,9;1005,9;1005,6;0;25,3;24,3;25,7;25,2;24,6;24,3;94;93;94;273;1,2;,4;
2020/06/15;0900 UTC;0;1006,4;1006,4;1005,9;0;24,9;24;25,3;24,9;24,3;24;95;94;94;254;1,5;,6;
2020/06/15;1000 UTC;0;1006,7;1006,8;1006,4;,4;24,7;23,6;25;24,6;24,1;23,6;95;94;94;340;1,5;,6;
2020/06/15;1100 UTC;0;1007,6;1007,6;1006,7;206,2;26,5;24,3;26,6;24,5;24,8;23,5;94;88;88;297;1,2;,5;
2020/06/15;1200 UTC;0;1008,1;1008,1;1007,6;894,2;27,9;24;28,3;26,5;24,7;23,6;88;80;80;235;1,6;,6;
2020/06/15;1300 UTC;0;1008,4;1008,4;1008,1;1644,3;29,6;23,2;31,5;27,6;25,3;23,2;81;66;69;334;2;,7;
2020/06/15;1400 UTC;0;1008;1008,4;1008;1685,5;29,5;24,5;31,1;28,8;25,3;23,1;78;68;75;235;3,3;1,6;
2020/06/15;1500 UTC;0;1007,7;1008;1007,7;1191,4;30,4;22,4;30,7;29,1;25,1;22,4;76;62;62;170;4,1;1,3;
2020/06/15;1600 UTC;0;1007,5;1007,7;1007,5;2986;31,5;20,7;32,9;30,4;23,3;20,3;63;50;53;81;5,5;2,4;
2020/06/15;1700 UTC;;;;;;;;;;;;;;;;;;
2020/06/15;1800 UTC;0;1005,6;1006,7;1005,6;2830;32,3;19,3;33;31,6;21,2;18,5;52;43;46;94;6,6;3;
2020/06/15;1900 UTC;0;1004,8;1005,7;1004,8;2386,9;32;19,8;33;32;20,1;18,3;49;43;49;95;6,5;2,8;
2020/06/15;2000 UTC;0;1004,6;1004,8;1004,5;1729;31,5;20,6;32,6;31,4;21,3;19,7;54;48;52;70;6,5;2,6;
2020/06/15;2100 UTC;0;1004,9;1004,9;1004,5;790,7;31,3;19,8;31,8;31,3;21,2;19,5;54;49;50;75;6,5;2,3;
2020/06/15;2200 UTC;0;1005,1;1005,1;1004,8;68,2;30,3;20,5;31,4;30,3;20,6;19,4;56;49;56;69;4,4;1,6;
2020/06/15;2300 UTC;0;1005,9;1005,9;1005,1;,1;29,7;20,6;30,3;29,6;20,8;20,4;58;56;58;69;3,2;1,7;
2020/06/16;0000 UTC;0;1006,5;1006,5;1005,9;0;29,2;20,8;29,8;29,2;20,8;20,5;61;58;61;88;3,1;1;
2020/06/16;0100 UTC;0;1006,8;1006,8;1006,5;0;28,9;21,2;29,3;28,6;21,3;20,7;64;60;63;112;4,1;1;
2020/06/16;0200 UTC;0;1006,9;1007;1006,8;0;28;22,8;28,9;27,7;22,8;21,2;74;63;74;122;3,3;,6;
2020/06/16;0300 UTC;0;1006,9;1007,1;1006,8;0;28,3;22,1;28,4;27,9;22,8;22;73;69;69;108;2,7;1,1;
2020/06/16;0400 UTC;0;1006,6;1006,9;1006,6;0;27,9;22;28,5;27,8;22,2;21,9;71;69;70;121;2,1;,7;
2020/06/16;0500 UTC;0;1006,1;1006,6;1006,1;0;27,3;22,8;28;27,3;22,9;22,1;76;70;76;98;2,5;,9;
2020/06/16;0600 UTC;;;;;;;;;;;;;;;;;;
2020/06/16;0700 UTC;0;1005,6;1006;1005,6;0;26,3;23,3;27,3;26,3;23,3;22,9;84;77;84;140;1,8;,3;
2020/06/16;0800 UTC;0;1006;1006;1005,6;0;25,6;23,5;26,3;25,5;23,5;23,2;88;84;88;78;1;,6;
2020/06/16;0900 UTC;0;1006,4;1006,4;1006;0;25,6;23,6;26,3;25,6;23,6;23,3;89;85;89;287;1,1;,3;
2020/06/16;1000 UTC;0;1006,7;1006,7;1006,4;,1;25;23,4;25,6;25;23,7;23,4;91;89;91;280;1,1;,2;
2020/06/16;1100 UTC;0;1007,3;1007,3;1006,7;238,1;28;24,9;28,2;24,9;25,3;23,4;92;83;83;258;1;,4;
2020/06/16;1200 UTC;0;1007,8;1007,8;1007,4;947,1;29,4;22,2;29,7;27,7;24,8;21,3;83;64;65;235;2,3;,9;
2020/06/16;1300 UTC;0;1008;1008;1007,7;1291,3;29,6;20,7;30,9;29,1;23,3;19,8;68;56;59;99;3;1;
2020/06/16;1400 UTC;0;1007,9;1008,1;1007,9;1621,2;29,8;20,2;30,7;29,4;21,6;19,3;60;52;56;113;4;2;
2020/06/16;1500 UTC;0;1007,6;1007,9;1007,6;1554,1;30,8;22,2;30,8;29,7;22,2;20;61;55;60;187;4,2;1,2;
2020/06/16;1600 UTC;0;1006,9;1007,6;1006,9;2415;31,4;19,7;31,9;30,7;22,4;18,9;60;48;50;192;4,5;1,6;
2020/06/16;1700 UTC;;;;;;;;;;;;;;;;;;
2020/06/16;1800 UTC;0;1004,9;1006;1004,9;1484,1;30,8;21,3;31,2;30,3;21,4;20,4;58;54;57;108;4,8;2,3;
2020/06/16;1900 UTC;0;1004,2;1004,9;1004,2;1051,6;29,8;22,1;31,3;29,6;22,7;20,9;64;55;63;73;5,1;1,9;
2020/06/16;2000 UTC;0;1003,7;1004,2;1003,7;746,8;30,1;20,6;30,6;29,5;22,3;20,6;64;56;57;73;3;1,2;
2020/06/16;2100 UTC;0;1003,6;1003,7;1003,4;526,8;30,1;20,2;30,8;30;21,7;20;61;53;55;191;3,8;1,4;
2020/06/16;2200 UTC;0;1004,3;1004,3;1003,6;56,1;28,9;20,5;30,3;28,9;20,9;19,9;61;54;61;101;2,9;,5;
2020/06/16;2300 UTC;0;1005;1005;1004,3;0;27,6;21,3;29,3;27,6;21,4;20,3;69;59;68;48;2;,7;
2020/06/17;0000 UTC;0;1006,3;1006,3;1005;0;27,8;23,8;28,7;27,4;23,8;21;80;63;79;49;2,3;,5;
2020/06/17;0100 UTC;0;1007,1;1007,1;1006,3;0;27,9;23,2;28;27,6;23,8;23,1;79;75;75;58;3,1;1,3;
2020/06/17;0200 UTC;23,6;1008,1;1009;1007,1;2,9;22,3;21,5;28,1;22,1;23,3;20,4;95;69;95;5;12,1;,9;
2020/06/17;0300 UTC;2,4;1007,5;1008,1;1007,5;0;22,5;21,7;22,6;22,2;21,8;21,4;95;95;95;333;2,7;,8;
2020/06/17;0400 UTC;0;1007,1;1007,5;1007,1;0;22,7;21,9;22,8;22,5;22;21,7;95;95;95;23;2,4;,6;
2020/06/17;0500 UTC;0;1006,4;1007,1;1006,4;0;22,8;21,9;22,9;22,6;22;21,8;95;95;95;337;2,1;,4;
2020/06/17;0600 UTC;;;;;;;;;;;;;;;;;;
2020/06/17;0700 UTC;1,8;1006,7;1006,8;1005,7;,7;23,5;22,2;23,8;23;22,6;22,1;94;92;93;41;6,6;2,8;
2020/06/17;0800 UTC;19;1007,2;1007,3;1006,5;,5;22,9;21,9;23,5;22,3;22,2;21,4;95;93;94;72;8,8;2,1;
2020/06/17;0900 UTC;2,2;1006,9;1007,2;1006,9;0;23,1;22,1;23,1;22,6;22,1;21,6;94;94;94;76;4,3;1,4;
2020/06/17;1000 UTC;,4;1007,4;1007,5;1006,9;0;23,1;22,2;23,3;23;22,2;22,1;94;93;94;30;3,9;,6;
2020/06/17;1100 UTC;0;1008,3;1008,3;1007,3;122,9;23,8;22,3;23,9;23,1;22,6;22,2;94;91;91;93;2,9;1,1;
2020/06/17;1200 UTC;0;1008,9;1008,9;1008,3;475,7;25;22,7;25;23,8;23;22,3;92;87;87;268;2,3;,4;
2020/06/17;1300 UTC;,2;1009;1009,1;1008,9;909,9;26,1;22,1;26,3;24,9;23,2;22,1;87;79;79;128;2,2;,7;
2020/06/17;1400 UTC;0;1008,8;1009;1008,8;1279,2;26,8;22,3;27,1;26,1;23,4;22,1;82;75;77;63;2,9;1,5;
2020/06/17;1500 UTC;0;1008,1;1008,8;1008,1;1804;28,6;22,3;28,8;26,8;23,6;21,9;78;69;69;4;3,3;1;
2020/06/17;1600 UTC;0;1007,3;1008,1;1007,3;2453;28,4;22,7;30,3;28,4;24;22;73;64;71;215;4,5;2,1;
2020/06/17;1700 UTC;;;;;;;;;;;;;;;;;;
2020/06/17;1800 UTC;0;1005,6;1006,3;1005,6;2831,2;29,8;22;30,8;29,5;23,2;21,4;66;59;63;101;5,5;2,3;
2020/06/17;1900 UTC;0;1004,8;1005,7;1004,8;880,8;27,4;22,6;29,7;26,4;22,6;20,8;77;63;75;124;7,7;1,7;
2020/06/17;2000 UTC;0;1004,8;1004,8;1004,4;693;27,3;23;28,1;27,3;23,1;22,1;77;71;77;99;4,7;1,7;
2020/06/17;2100 UTC;0;1004,7;1004,8;1004,5;211;26,5;23,5;27,4;26,5;24;22,8;86;76;84;124;3,7;,7;
2020/06/17;2200 UTC;,2;1004,8;1004,8;1004,6;21,1;26,1;24,1;26,6;25,8;24,2;23,5;91;83;89;179;2,3;,7;
2020/06/17;2300 UTC;0;1005,6;1005,6;1004,8;0;26,5;24,3;26,5;26,1;24,3;23,9;89;86;88;222;2,5;1,3;
2020/06/18;0000 UTC;0;1006,2;1006,2;1005,6;0;26,1;24,3;26,5;26,1;24,5;24,2;90;88;90;234;2,5;1,1;
2020/06/18;0100 UTC;0;1006,5;1006,5;1006,2;0;26;24,1;26,3;26;24,3;24,1;90;89;90;256;2,2;,9;
2020/06/18;0200 UTC;0;1006,6;1006,6;1006,5;0;25,6;24,1;26;25,6;24,3;24,1;92;90;92;301;2;,5;
2020/06/18;0300 UTC;0;1006,5;1006,7;1006,5;0;25,3;24,2;25,6;25,3;24,3;24,1;93;92;93;335;1,5;,5;
2020/06/18;0400 UTC;0;1006,2;1006,5;1006,1;0;25,7;24,5;25,7;25,2;24,5;24,1;94;93;93;254;1,7;,8;
2020/06/18;0500 UTC;0;1005,8;1006,2;1005,8;0;25,9;24,2;25,9;25,7;24,5;24,2;93;90;90;257;2,6;1;
2020/06/18;0600 UTC;;;;;;;;;;;;;;;;;;
2020/06/18;0700 UTC;0;1004,9;1005,3;1004,9;0;24,7;23,6;25,6;24,7;24,2;23,6;94;92;94;341;1,3;,5;
2020/06/18;0800 UTC;0;1004,9;1004,9;1004,7;0;24,4;23,5;24,7;24,4;23,7;23,5;95;94;95;20;1,1;,4;
2020/06/18;0900 UTC;0;1005,3;1005,3;1004,9;0;24,2;23,3;24,4;24,1;23,4;23,2;95;95;95;19;1,1;,4;
2020/06/18;1000 UTC;0;1005,9;1005,9;1005,3;,1;23,9;23,1;24,2;23,9;23,3;23,1;95;95;95;21;1;,4;
2020/06/18;1100 UTC;0;1006,5;1006,5;1005,9;86,2;24,3;23,4;24,4;23,9;23,5;23,1;95;95;95;18;1,7;,5;
2020/06/18;1200 UTC;0;1007,3;1007,3;1006,5;506,7;26;24,3;26;24,3;24,3;23,3;95;90;90;328;1,9;,5;
2020/06/18;1300 UTC;0;1007,5;1007,5;1007,3;1557,9;28;24;29,8;26;25,1;23,1;90;72;79;59;1,8;,8;
2020/06/18;1400 UTC;0;1007,5;1007,7;1007,5;1283,1;29,4;24,5;29,5;27,9;25,2;23,5;82;74;75;258;3;1,1;
2020/06/18;1500 UTC;0;1007;1007,5;1007;1341,3;29,3;24,5;29,6;27,9;25,3;23,9;81;73;75;225;3;1,3;
2020/06/18;1600 UTC;0;1006,2;1007;1006,2;2870,4;31,5;22,9;32;29,3;25,4;22,3;77;59;60;81;5,4;2;
2020/06/18;1700 UTC;;;;;;;;;;;;;;;;;;
2020/06/18;1800 UTC;0;1004,3;1005,3;1004,3;2476,4;31,2;22,3;31,8;30,7;23,5;21,7;64;57;59;106;6,8;2;
2020/06/18;1900 UTC;0;1003,4;1004,3;1003,4;2274,3;31,8;20,4;32;30,9;23,2;20,4;64;51;51;108;5,2;2,2;
2020/06/18;2000 UTC;0;1003,4;1003,4;1003,1;1770,1;31,2;21,1;31,8;31,1;21,4;20;56;50;55;79;6,4;2,8;
2020/06/18;2100 UTC;0;1003,7;1003,7;1003,3;748,8;30,9;21,1;31,3;30,9;21,7;20,9;58;55;56;78;5,7;2,2;
2020/06/18;2200 UTC;0;1003,9;1004;1003,7;54,6;29,9;21,7;30,9;29,9;21,7;21;61;56;61;74;4,8;1,9;
2020/06/18;2300 UTC;0;1004,2;1004,2;1003,8;0;29,4;22,1;29,9;29,3;22,1;21,7;65;61;65;72;3,9;1,9;
2020/06/19;0000 UTC;0;1005,2;1005,2;1004,2;0;28,2;22,9;29,4;28,2;23;22;73;65;73;68;3,2;1,2;
2020/06/19;0100 UTC;0;1006,1;1006,1;1005,2;0;27,7;23,6;28,4;27,7;23,6;22,9;78;73;78;44;2,5;,6;
2020/06/19;0200 UTC;0;1006,5;1006,5;1006,1;0;27;23,2;27,7;26,9;23,6;23,1;80;77;79;53;3;,6;
2020/06/19;0300 UTC;0;1006,8;1006,9;1006,5;0;27,3;22,8;27,5;27;23,2;22,8;79;76;76;55;2,5;1,2;
2020/06/19;0400 UTC;0;1006,5;1006,8;1006,5;0;26,7;22,4;27,3;26,7;23,1;22,3;80;76;77;38;2,1;,6;
2020/06/19;0500 UTC;0;1006,1;1006,5;1006,1;0;26,3;22,4;26,7;26,2;22,6;22,3;80;77;79;60;2;,8;
2020/06/19;0600 UTC;;;;;;;;;;;;;;;;;;
2020/06/19;0700 UTC;0;1005,1;1005,5;1005,1;0;25,9;22,6;26,3;25,9;22,7;22,5;82;80;82;52;2,3;,6;
2020/06/19;0800 UTC;0;1005,2;1005,2;1005,1;0;26,1;22,7;26,2;25,8;22,8;22,6;83;81;82;59;2,3;1,1;
2020/06/19;0900 UTC;0;1005,5;1005,5;1005,2;0;25,9;22,9;26,2;25,9;22,9;22,7;83;81;83;96;2,5;,5;
2020/06/19;1000 UTC;0;1005,7;1005,7;1005,5;,7;25,7;23;26,3;25,7;23,1;22,8;85;82;85;80;1,9;,9;
2020/06/19;1100 UTC;0;1006,4;1006,4;1005,6;209,3;27,5;23,2;27,5;25,6;23,4;22,9;86;77;77;81;2,1;1,2;
2020/06/19;1200 UTC;0;1007,1;1007,1;1006,4;721,5;27,9;22,8;28;27;23,3;22,6;79;73;74;81;4;1,6;
2020/06/19;1300 UTC;0;1007,6;1007,6;1007,1;1593,6;29,2;22,8;29,7;27,9;23,4;22,4;74;67;68;83;5,1;3;
2020/06/19;1400 UTC;0;1007,7;1007,7;1007,6;2360;30,2;23,1;30,7;29,2;23,8;22,5;70;63;66;84;5,5;2,1;
2020/06/19;1500 UTC;0;1007,4;1007,7;1007,4;2487,2;30,7;22,5;31,2;30,2;23,6;22,1;66;59;62;95;6;2,9;
2020/06/19;1600 UTC;0;1006,7;1007,4;1006,7;2913,4;31,5;22,3;31,9;30,4;23,5;22;64;57;58;91;7,9;2,6;
2020/06/19;1700 UTC;;;;;;;;;;;;;;;;;;
2020/06/19;1800 UTC;0;1004,8;1005,9;1004,7;2174,3;31,6;21,8;32,1;30,4;24,1;21,7;64;56;56;88;6,7;2,9;
2020/06/19;1900 UTC;0;1004;1004,8;1004;1854,9;31,2;20,8;32;31,2;22,9;20,7;60;52;54;96;7,3;2,8;
2020/06/19;2000 UTC;0;1003,5;1004;1003,5;1039,8;31,3;21,2;31,6;30,9;21,9;20,7;58;53;55;75;6,1;3;
2020/06/19;2100 UTC;0;1003,8;1003,8;1003,5;653,4;30,9;21,5;31,3;30,8;21,7;20,9;58;54;58;79;6;2,2;
2020/06/19;2200 UTC;0;1004,2;1004,2;1003,7;139,7;30,1;21,6;30,8;30,1;21,8;21;61;56;61;87;5,2;2;
2020/06/19;2300 UTC;0;1004,8;1004,8;1004,2;0;29,2;22;30,1;29,1;22;21,5;66;60;65;69;5,3;1,1;
2020/06/20;0000 UTC;0;1005,5;1005,6;1004,8;0;28,7;22,2;29,4;28,6;22,3;22;68;65;68;67;3,4;,9;
2020/06/20;0100 UTC;0;1006,3;1006,3;1005,5;0;28,8;22,3;29;28,7;22,4;22,2;68;67;68;71;2,8;1,3;
2020/06/20;0200 UTC;0;1006,9;1006,9;1006,3;0;28,4;22,7;28,9;28,2;22,7;22,2;71;68;71;66;2,2;,9;
2020/06/20;0300 UTC;0;1007;1007,1;1006,9;0;28,2;22,9;28,6;28,1;23;22,6;73;71;73;75;2,1;1;
2020/06/20;0400 UTC;0;1007;1007;1006,9;0;27,9;23,1;28,2;27,3;23,3;22,9;78;73;75;71;2,3;1;
2020/06/20;0500 UTC;0;1006,6;1007,1;1006,6;0;27,6;23,6;28;27,5;23,6;23,1;79;75;79;9;1,7;,5;
2020/06/20;0600 UTC;;;;;;;;;;;;;;;;;;
2020/06/20;0700 UTC;0;1005,5;1006,1;1005,5;0;27,1;23,4;27,5;27;23,9;23,3;83;79;80;351;1,2;,3;
2020/06/20;0800 UTC;0;1005,3;1005,7;1005,3;0;26,8;22,3;27,5;26,8;24;22,3;83;74;77;59;3,4;,8;
2020/06/20;0900 UTC;0;1005,7;1005,7;1005,3;0;25,9;22,8;27,1;25,9;22,8;22,3;83;76;83;57;3,3;1,2;
2020/06/20;1000 UTC;6,8;1006,9;1007;1005,7;1,3;22,8;21,4;26,1;22,8;23,6;20,9;92;83;92;95;11,1;4,2;
2020/06/20;1100 UTC;2,2;1007,1;1007,1;1006,6;71,5;23,8;22;23,9;22,7;22,2;21,5;94;88;89;75;11,1;1,5;
2020/06/20;1200 UTC;0;1007,7;1007,7;1007,1;817,9;26,8;22;26,9;23,8;22,6;21,6;89;74;75;69;3;1,5;
2020/06/20;1300 UTC;0;1008;1008;1007,7;1344,3;28,7;22,5;28,9;26,9;23,5;22,1;78;68;69;76;3,5;1,7;
2020/06/20;1400 UTC;0;1007,9;1008,1;1007,9;2064,7;30;22,3;30,2;28,8;23,3;21,5;71;62;63;85;4,9;2,2;
2020/06/20;1500 UTC;0;1007,6;1008;1007,6;2786,5;30,5;21;31,2;30;23,3;21;66;57;57;79;6;3;
2020/06/20;1600 UTC;0;1006,9;1007,6;1006,9;2927,2;30,8;20,6;31,1;30,3;22,8;20,6;62;55;55;98;7;3,2;
2020/06/20;1700 UTC;;;;;;;;;;;;;;;;;;
